id,case_number,allegation,ia_finding,crb_decision,unanimous_vote,date_assigned,date_presented,pd_division,complainant_race,complainant_gender,changes,crb_viewed_bwc
22-68,2021-0489,DISCRIMINATION,NS,A,NO,2021-11-18,2022-02-01,EASTERN,W,M,YES,YES
22-69,2020-0842,OIS,WP,A,YES,2021-08-11,2022-02-01,CENTRAL,W,M,NO,YES
22-69,2020-0842,OIS,WP,A,YES,2021-08-11,2022-02-01,CENTRAL,W,M,NO,YES
22-69,2020-0842,OIS,WP,A,YES,2021-08-11,2022-02-01,CENTRAL,W,M,NO,YES
22-69,2020-0842,OF 1 PROCEDURE,S,A,YES,2021-08-11,2022-02-01,CENTRAL,W,M,NO,YES
22-70,2021-0232,FORCE,E,A,YES,2021-07-26,2022-02-01,CENTRAL,H,M,NO,YES
22-70,2021-0232,FORCE,E,A,YES,2021-07-26,2022-02-01,CENTRAL,H,M,NO,YES
22-71,2021-0227,COURTESY,U,A,YES,2021-08-02,2022-02-08,NORTHEASTERN,W,M,NO,YES
22-71,2021-0227,COURTESY,U,A,YES,2021-08-02,2022-02-08,NORTHEASTERN,W,M,NO,YES
22-71,2021-0227,DISCRIMINATION,U,A,YES,2021-08-02,2022-02-08,NORTHEASTERN,W,M,NO,YES
22-72,2021-0236,DISCRIMINATION,U,A,YES,2021-08-02,2022-02-08,SOUTHEASTERN,B,M,NO,YES
22-72,2021-0236,COURTESY,U,A,YES,2021-08-02,2022-02-08,SOUTHEASTERN,B,M,NO,YES
22-72,2021-0236,OF 1 PROCEDURE,S,A,YES,2021-08-02,2022-02-08,SOUTHEASTERN,B,M,NO,YES
22-72,2021-0236,DISCRIMINATION,U,A,YES,2021-08-02,2022-02-08,SOUTHEASTERN,B,M,NO,YES
22-73,2021-0264,DETENTION,E,A,YES,2021-08-23,2022-02-08,MID-CITY,B,M,NO,YES
22-73,2021-0264,DISCRIMINATION,U,A/C,YES,2021-08-23,2022-02-08,MID-CITY,B,M,NO,YES
22-73,2021-0264,OF1 PROCEDURE,S,A/C,YES,2021-08-23,2022-02-08,MID-CITY,B,M,NO,YES
22-73,2021-0264,DETENTION,E,A,YES,2021-08-23,2022-02-08,MID-CITY,B,M,NO,YES
22-73,2021-0264,DISCRIMINATION,U,A/C,YES,2021-08-23,2022-02-08,MID-CITY,B,M,NO,YES
22-73,2021-0264,COURTESY,U,A/C,YES,2021-08-23,2022-02-08,MID-CITY,B,M,NO,YES
22-74,2021-0309,SEARCH,E,A,YES,2021-09-29,2022-02-08,SOUTHEASTERN,H,M,NO,YES
22-74,2021-0309,SEARCH,E,A,YES,2021-09-29,2022-02-08,SOUTHEASTERN,H,M,NO,YES
22-75,2021-0145,DETENTION,E,A,YES,2021-06-01,2022-02-22,EASTERN,H,M,NO,YES
22-75,2021-0145,FORCE,E,A,YES,2021-06-01,2022-02-22,EASTERN,H,M,NO,YES
22-75,2021-0145,COURTESY,U,A,YES,2021-06-01,2022-02-22,EASTERN,H,M,NO,YES
22-75,2021-0145,DISCRIMINATION,U,A,YES,2021-06-01,2022-02-22,EASTERN,H,M,NO,YES
22-76,2021-0249,ARREST,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,FORCE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,ARREST,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,FORCE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,ARREST,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,FORCE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,E,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-76,2021-0249,PROCEDURE,U,A,YES,2021-10-25,2022-02-22,MID-CITY,H,M,NO,YES
22-77,2021-0756,DETENTION,E,A,YES,2022-02-26,2022-03-08,NORTHEASTERN,A,M,NO,YES
22-77,2021-0756,PROCEDURE,E,A,YES,2022-02-26,2022-03-08,NORTHEASTERN,A,M,NO,YES
22-77,2021-0756,DETENTION,E,A,YES,2022-02-26,2022-03-08,NORTHEASTERN,A,M,NO,YES
22-77,2021-0756,PROCEDURE,E,A,YES,2022-02-26,2022-03-08,NORTHEASTERN,A,M,NO,YES
22-78,2021-0267,FORCE,E,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,PROCEDURE,NS,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,OF2 PROCEDURE,S,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,PROCEDURE,NS,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,OF1 PROCEDURE,S,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,FORCE,E,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,PROCEDURE,NS,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-78,2021-0267,OF3 PROCEDURE,S,A,NO,2022-02-14,2022-03-08,NORTH,W,M,NO,YES
22-79,2020-0696,OIS,WP,A/C,YES,2021-09-28,2022-03-08,SOUTHEASTERN,H,M,NO,YES
22-80,2021-0323,FORCE,E,A,YES,2021-11-27,2022-03-08,MID-CITY,UNK,UNK,NO,YES
22-80,2021-0323,FORCE,E,A,YES,2021-11-27,2022-03-08,MID-CITY,UNK,UNK,NO,YES
22-80,2021-0323,COURTESY,U,A,YES,2021-11-27,2022-03-08,MID-CITY,UNK,UNK,NO,YES
22-80,2021-0323,PROCEDURE,E,A,YES,2021-11-27,2022-03-08,MID-CITY,UNK,UNK,NO,YES
22-80,2021-0323,PROCEDURE,E,A,YES,2021-11-27,2022-03-08,MID-CITY,UNK,UNK,NO,YES
22-81,2021-0143,DETENTION,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DISCRIMINATION,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DETENTION,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DISCRIMINATION,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DETENTION,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DISCRIMINATION,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DETENTION,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,DISCRIMINATION,U,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,FORCE,E,A/C,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-81,2021-0143,PROCEDURE,E,A,YES,2021-06-07,2022-03-08,CENTRAL,B,F,YES,YES
22-82,2020-0640,ARREST,E,A,YES,2021-12-21,2022-03-15,SOUTHERN,W,M,NO,OTHER VIDEO
22-83,2021-0185,FORCE,E,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,PROCEDURE,U,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,FORCE,E,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,PROCEDURE,U,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,FORCE,E,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,PROCEDURE,U,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,FORCE,E,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,PROCEDURE,U,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,FORCE,E,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,PROCEDURE,U,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,FORCE,E,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-83,2021-0185,PROCEDURE,U,A,YES,2021-07-08,2022-03-29,NORTHERN,UNK,M,YES,YES
22-84,2021-0204,ARREST,E,A,YES,2021-06-14,2022-03-29,NORTHERN,H,M,NO,YES
22-84,2021-0204,PROCEDURE,U,A,YES,2021-06-14,2022-03-29,NORTHERN,H,M,NO,YES
22-84,2021-0204,FORCE,E,A,YES,2021-06-14,2022-03-29,NORTHERN,H,M,NO,YES
22-85,2021-0194,DISCRIMINATION,U,A,YES,2021-07-22,2022-03-29,SOUTHEASTERN,B,F,NO,YES
22-85,2021-0194,OF1 PROCEDURE,S,A,YES,2021-07-22,2022-03-29,SOUTHEASTERN,B,F,NO,YES
22-85,2021-0194,DISCRIMINATION,U,A,YES,2021-07-22,2022-03-29,SOUTHEASTERN,B,F,NO,YES
22-86,2020-0681,FORCE,E,A,YES,2021-09-23,2022-03-29,WESTERN,W,M,NO,OTHER VIDEO
22-86,2020-0681,OF1 PROCEDURE,S,A,YES,2021-09-23,2022-03-29,WESTERN,W,M,NO,OTHER VIDEO
22-87,2021-0540,FORCE,NS,A,YES,2021-12-09,2022-03-29,SOUTHEASTERN,H,F,YES,YES
22-87,2021-0540,PROCEDURE,S,A,YES,2021-12-09,2022-03-29,SOUTHEASTERN,H,F,YES,YES
22-87,2021-0540,OF1 COURTESY,S,A,YES,2021-12-09,2022-03-29,SOUTHEASTERN,H,F,YES,YES
22-88,2021-0485,DETENTION,E,A,YES,2021-11-28,2022-03-29,MID-CITY,B,M,NO,YES
22-88,2021-0485,FORCE,E,A,YES,2021-11-28,2022-03-29,MID-CITY,B,M,NO,YES
22-88,2021-0485,DETENTION,E,A,YES,2021-11-28,2022-03-29,MID-CITY,B,M,NO,YES
22-88,2021-0485,FORCE,E,A,YES,2021-11-28,2022-03-29,MID-CITY,B,M,NO,YES
22-89,2021-0525,DETENTION,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,SEARCH,U,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,DISCRIMINATION,NS,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,DETENTION,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,SEARCH,U,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,DISCRIMINATION,NS,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,FORCE,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,FORCE,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,FORCE,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,ARREST,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,FORCE,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-89,2021-0525,ARREST,E,A,YES,2022-01-25,2022-03-29,SOUTHEASTERN,B,M,NO,YES
22-90,2021-0446,PROCEDURE,NS,A,YES,2021-11-19,2022-03-15,CENTRAL,UNK,M,YES,YES
22-90,2021-0446,FORCE,U,A,YES,2021-11-19,2022-03-15,CENTRAL,UNK,M,YES,YES
22-90,2021-0446,DETENTION,E,A,YES,2021-11-19,2022-03-15,CENTRAL,UNK,M,YES,YES
22-90,2021-0446,COURTESY,U,A,YES,2021-11-19,2022-03-15,CENTRAL,UNK,M,YES,YES
22-90,2021-0446,OF1 PROCEDURE,S,A,YES,2021-11-19,2022-03-15,CENTRAL,UNK,M,YES,YES
22-91,2021-0506,PROCEDURE,U,A,YES,2022-01-11,2022-03-15,SOUTHEASTERN,W,M,NO,YES
22-91,2021-0506,FORCE,E,A,YES,2022-01-11,2022-03-15,SOUTHEASTERN,W,M,NO,YES
22-91,2021-0506,ARREST,E,A,YES,2022-01-11,2022-03-15,SOUTHEASTERN,W,M,NO,YES
22-91,2021-0506,SEARCH,E,A,YES,2022-01-11,2022-03-15,SOUTHEASTERN,W,M,NO,YES
22-92,2021-0544,DETENTION,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DISCRIMINATION,NS,A/C,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DETENTION,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DISCRIMINATION,NS,A/C,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DETENTION,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DISCRIMINATION,NS,A/C,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DETENTION,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DISCRIMINATION,NS,A/C,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DETENTION,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DISCRIMINATION,NS,A/C,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DETENTION,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,DISCRIMINATION,NS,A/C,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,PROCEDURE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,PROCEDURE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,PROCEDURE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,SEARCH,E,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-92,2021-0544,FORCE,U,A,YES,2021-11-27,2022-03-15,CENTRAL,B,M,NO,YES
22-93,2021-0101,FORCE,E,A,YES,2021-12-14,2022-03-15,CENTRAL,W,M,NO,YES
22-94,2021-0315,FORCE,S,A/C,YES,2021-11-20,2022-04-12,CENTRAL,H,M,NO,YES
22-94,2021-0315,ARREST,E,A,YES,2021-11-20,2022-04-12,CENTRAL,H,M,NO,YES
22-94,2021-0315,OF1 PROCEDURE,S,A,YES,2021-11-20,2022-04-12,CENTRAL,H,M,NO,YES
22-94,2021-0315,ARREST,E,A,YES,2021-11-20,2022-04-12,CENTRAL,H,M,NO,YES
22-94,2021-0315,OF1 PROCEDURE,S,A,YES,2021-11-20,2022-04-12,CENTRAL,H,M,NO,YES
22-95,2021-0469,DETENTION,E,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DETENTION,E,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DETENTION,E,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,FORCE,U,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DETENTION,E,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,FORCE,U,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-95,2021-0469,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,MID-CITY,H,M,NO,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,PROCEDURE,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF2 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,PROCEDURE,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF2 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,FORCE,U,D/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,FORCE,U,D/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF3 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF3 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF3 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DETENTION,E,A/C,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF3 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF1 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,DISCRIMINATION,U,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-96,2021-0327,OF1 PROCEDURE,S,A,YES,2021-11-08,2022-04-12,CENTRAL,H,F,YES,YES
22-97,2021-0566,DETENTION,E,A,YES,2022-02-03,2022-04-19,WESTERN,P,F,NO,YES
22-97,2021-0566,DISCRIMINATION,U,A,YES,2022-02-03,2022-04-19,WESTERN,P,F,NO,YES
22-98,2021-0255,DETENTION,E,A,YES,2021-11-08,2022-04-19,CENTRAL,W,M,YES,YES
22-99,2021-0304,FORCE,E,A/C,YES,2021-10-18,2022-04-26,WESTERN,B,M,NO,YES
22-99,2021-0304,FORCE,E,A/C,YES,2021-10-18,2022-04-26,WESTERN,B,M,NO,YES
